iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
4,q146,418.174,10.181,428.355,1.9385
5,q001,32.171,1.527,33.698,1.0247
5,q002,1583.552,1.591,1585.143,2.3539
5,q003,206.606,1.559,208.165,1.8695
5,q004,186.442,1.677,188.119,1.422
5,q005,561.906,1.616,563.522,1.7242
5,q006,137.798,1.719,139.517,1.8163
5,q007,137.42,2.121,139.541,1.9851
5,q008,206.069,2.207,208.276,1.6793
5,q009,159.771,2.209,161.98,1.3335
5,q010,82.284,2.419,84.703,1.3151
5,q011,72.584,2.742,75.326,1.6531
5,q012,122.622,2.349,124.971,1.1833
5,q013,42.011,2.144,44.155,1.6676
5,q014,35.965,2.421,38.386,10.0801
5,q015,706.824,2.279,709.103,1.1227
5,q016,83.86,2.353,86.213,1.7064
5,q017,16.495,1.827,18.322,3.0271
5,q018,87.278,4.677,91.955,1.5037
5,q019,54.91,3.412,58.322,1.8539
5,q020,97.924,5.254,103.178,2.0793
5,q021,57.956,2.216,60.172,3.0673
5,q022,311.033,2.156,313.189,2.7355
5,q023,108.789,2.119,110.908,1.9774
5,q024,42.812,2.718,45.53,1.7709
5,q025,120.372,8.318,128.69,1.3816
5,q026,76.937,4.913,81.85,1.3304
5,q027,122.308,10.058,132.366,1.6982
5,q028,1173.933,6.245,1180.178,2.1778
5,q029,149.273,3.545,152.818,2.0533
5,q030,21675.912,8.279,21684.191,3.9068
5,q031,850.379,3.711,854.09,3.3265
5,q032,6955.829,4.344,6960.173,1.8162
5,q033,116.623,9.781,126.404,4.4939
5,q034,37046.296,3.198,37049.494,4.8557
5,q035,270.613,9.018,279.631,1.8413
5,q036,62.26,8.881,71.141,3.2312
5,q037,266.751,3.204,269.955,1.5611
5,q038,7064.729,3.77,7068.499,1.4828
5,q039,232.353,10.202,242.555,2.0078
5,q040,82.067,7.663,89.73,1.9005
5,q041,35.008,3.72,38.728,2.0574
5,q042,190.209,9.661,199.87,1.3989
5,q043,843.845,8.274,852.119,1.4964
5,q044,385.929,4.918,390.847,1.7697
5,q045,176.489,4.014,180.503,2.5857
5,q046,128.674,17.123,145.797,1.7615
5,q047,4458.162,6.574,4464.736,1.8507
5,q048,45.042,5.776,50.818,6.24
5,q049,1843.74,19.468,1863.208,2.6157
