iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
4,8d,586.131,14.477,600.608,1.3825
4,9a,158.3,18.338,176.638,1.557
4,9b,939.443,16.826,956.269,1.6217
4,9c,223.347,15.155,238.502,1.6226
4,9d,2359.075,14.025,2373.1,2.0547
5,10a,241.009,7.064,248.073,1.7226
5,10b,139.943,6.747,146.69,2.7897
5,10c,18644.593,6.3,18650.893,3.8192
5,11a,43.157,13.334,56.491,2.5646
5,11b,66.339,12.372,78.711,3.1571
5,11c,38.687,12.506,51.193,1.6022
5,11d,39.074,11.787,50.861,1.5906
5,12a,204.865,13.46,218.325,1.6253
5,12b,37.836,12.778,50.614,2.8666
5,12c,745.524,13.764,759.288,2.0587
5,13a,1812.38,17.171,1829.551,3.1121
5,13b,276.756,20.159,296.915,2.1823
5,13c,263.25,19.624,282.874,1.8484
5,13d,1865.214,17.257,1882.471,2.8574
5,14a,905.322,12.589,917.911,2.3761
5,14b,114.406,13.992,128.398,2.5353
5,14c,919.924,12.574,932.498,2.0764
5,15a,263.124,28.556,291.68,2.7017
5,15b,20.098,30.136,50.234,1.5518
5,15c,601.065,27.659,628.724,1.2926
5,15d,856.228,24.82,881.048,1.6
5,16a,183.687,12.382,196.069,4.0133
5,16b,6680.368,11.019,6691.387,2.6329
5,16c,1012.897,11.541,1024.438,3.0031
5,16d,874.573,12.213,886.786,2.609
5,17a,4937.676,6.969,4944.645,3.1733
5,17b,4617.198,6.397,4623.595,3.2144
5,17c,4573.832,6.443,4580.275,3.3807
5,17d,4621.876,6.278,4628.154,3.4937
5,17e,8451.976,6.595,8458.571,2.7671
5,17f,7705.891,6.616,7712.507,2.5055
5,18a,8089.862,7.655,8097.517,1.5166
5,18b,232.202,9.223,241.425,1.4601
5,18c,6959.754,7.785,6967.539,2.6919
5,19a,131.45,61.793,193.243,1.6191
5,19b,55.656,60.951,116.607,2.1621
5,19c,1486.799,55.284,1542.083,7.0622
5,19d,21488.713,49.935,21538.648,18.4403
5,1a,39.693,3.459,43.152,2.1945
5,1b,36.913,3.085,39.998,5.6669
5,1c,38.354,3.121,41.475,1.6868
5,1d,37.026,2.933,39.959,6.1174
5,20a,1822.764,31.8,1854.564,2.0519
5,20b,772.351,33.401,805.752,1.8975
5,20c,672.005,31.702,703.707,1.7911
5,21a,49.267,29.591,78.858,1.9031
5,21b,44.697,27.999,72.696,3.0463
5,21c,46.047,28.954,75.001,2.0167
5,22a,910.256,76.244,986.5,2.8481
5,22b,885.94,76.682,962.622,3.6397
5,22c,860.345,78.539,938.884,4.9987
5,22d,1528.862,73.146,1602.008,4.2756
5,23a,151.406,67.876,219.282,1.3928
5,23b,71.906,67.944,139.85,2.2837
5,23c,264.467,68.165,332.632,1.4294
5,24a,288.6,745.033,1033.633,1.9632
5,24b,72.297,811.594,883.891,3.0871
5,25a,1239.604,23.975,1263.579,2.6986
5,25b,145.417,26.048,171.465,1.9659
5,25c,3792.923,24.747,3817.67,2.4458
5,26a,289.081,682.754,971.835,1.6917
5,26b,214.879,658.646,873.525,3.5632
5,26c,3528.785,636.61,4165.395,9.5667
5,27a,28.137,749.765,777.902,2.4632
5,27b,10.437,717.537,727.974,2.4965
5,27c,175.824,757.829,933.653,10.8937
5,28a,482.827,1002.569,1485.396,5.9482
5,28b,185.409,982.29,1167.699,1.826
5,28c,293.585,1009.071,1302.656,2.3867
5,29a,16.993,1495.675,1512.668,1.5333
5,29b,11.422,1415.606,1427.028,2.0367
5,29c,219.997,1381.891,1601.888,9.9833
5,2a,256.808,2.483,259.291,3.401
5,2b,255.892,2.871,258.763,3.4344
5,2c,160.511,2.906,163.417,9.7586
5,2d,281.713,2.858,284.571,3.3149
5,30a,1032.471,698.617,1731.088,2.1996
5,30b,187.58,797.842,985.422,1.6377
5,30c,1437.447,684.736,2122.183,2.642
5,31a,136.911,87.896,224.807,1.7417
5,31b,81.699,95.169,176.868,4.0097
5,31c,136.885,84.233,221.118,1.718
5,32a,8.662,3.473,12.135,17.9162
5,32b,100.241,3.01,103.251,6.0854
5,33a,22.002,787.755,809.757,1.6617
5,33b,74.215,747.945,822.16,3.0193
5,33c,10.701,806.727,817.428,1.5481
5,3a,129.033,2.321,131.354,2.4393
5,3b,210.866,2.474,213.34,1.7605
5,3c,268.876,2.558,271.434,1.7027
5,4a,88.143,3.136,91.279,3.0336
5,4b,67.675,3.03,70.705,2.6472
5,4c,377.074,2.967,380.041,1.6768
5,5a,67.736,3.752,71.488,1.8719
5,5b,63.238,3.407,66.645,1.0187
5,5c,96.624,3.298,99.922,1.1174
5,6a,23.047,2.821,25.868,6.3474
5,6b,173.688,2.786,176.474,2.237
5,6c,6.64,3.118,9.758,3.5931
5,6d,6460.228,2.809,6463.037,1.8032
